57082,Israel,South Korea,SandCat Spike-NLOS,surface-to-surface missile launcher,Artillery,2011,No,4,No,2013,No,New,0.4,0.4,1.6,No;
60534,Israel,Azerbaijan,Orbiter-1K,loitering munition,Missiles,2016,No,20,Yes,2016,No,New,0.15,0.15,3,Yes;
60534,Israel,Azerbaijan,Orbiter-1K,loitering munition,Missiles,2016,No,20,Yes,2017,No,New,0.15,0.15,3,Yes;
60534,Israel,Azerbaijan,Orbiter-1K,loitering munition,Missiles,2016,No,20,Yes,2018,Yes,New,0.15,0.15,3,Yes;
60534,Israel,Azerbaijan,Orbiter-1K,loitering munition,Missiles,2016,No,20,Yes,2019,Yes,New,0.15,0.15,3,Yes;
60534,Israel,Azerbaijan,Orbiter-1K,loitering munition,Missiles,2016,No,20,Yes,2020,Yes,New,0.15,0.15,3,Yes;
60533,Israel,Azerbaijan,SkyStriker,loitering munition,Missiles,2016,Yes,75,Yes,2018,Yes,New,0.15,0.15,11.25,No;
60533,Israel,Azerbaijan,SkyStriker,loitering munition,Missiles,2016,Yes,100,Yes,2019,Yes,New,0.15,0.15,15,No;
60533,Israel,Azerbaijan,SkyStriker,loitering munition,Missiles,2016,Yes,75,Yes,2020,Yes,New,0.15,0.15,11.25,No;
1245,Israel,India,M-2032,combat aircraft radar,Sensors,1999,Yes,1,Yes,2004,Yes,New,2,2,2,No;
1245,Israel,India,M-2032,combat aircraft radar,Sensors,1999,Yes,1,Yes,2005,Yes,New,2,2,2,No;
19695,Israel,Chile,Barak-1,SAM,Missiles,1989,No,25,Yes,1995,Yes,New,0.25,0.25,6.25,No;
19695,Israel,Chile,Barak-1,SAM,Missiles,1989,No,25,Yes,1996,Yes,New,0.25,0.25,6.25,No;
19821,Israel,Chile,EL/M-2075 Phalcon,airborne early-warning radar,Sensors,1989,Yes,1,No,1995,No,New,50,50,50,No;
21392,Israel,Singapore,Barak-1,SAM,Missiles,1992,Yes,75,Yes,1996,No,New,0.25,0.25,18.75,No;
21392,Israel,Singapore,Barak-1,SAM,Missiles,1992,Yes,75,Yes,1997,Yes,New,0.25,0.25,18.75,No;
21666,Israel,Chile,EL/M-2228,air-search radar,Sensors,1989,Yes,1,Yes,1995,Yes,New,4.75,4.75,4.75,No;
21666,Israel,Chile,EL/M-2228,air-search radar,Sensors,1989,Yes,1,Yes,1996,Yes,New,4.75,4.75,4.75,No;
21667,Israel,Chile,M-2221,fire-control radar,Sensors,1989,Yes,2,Yes,1995,Yes,New,4.75,4.75,9.5,No;
21667,Israel,Chile,M-2221,fire-control radar,Sensors,1989,Yes,2,Yes,1996,Yes,New,4.75,4.75,9.5,No;
21668,Israel,Chile,Python-3,short-range air-to-air missile,Missiles,1988,Yes,20,Yes,1995,Yes,New,0.11,0.11,2.2,No;
21668,Israel,Chile,Python-3,short-range air-to-air missile,Missiles,1988,Yes,20,Yes,1996,No,New,0.11,0.11,2.2,No;
21668,Israel,Chile,Python-3,short-range air-to-air missile,Missiles,1988,Yes,20,Yes,1997,Yes,New,0.11,0.11,2.2,No;
22251,Israel,United States,Popeye,air-to-surface missile,Missiles,1993,Yes,20,No,1995,No,New,0.9,0.9,18,No;
23365,Israel,Sri Lanka,Kfir C-2,FGA aircraft,Aircraft,1995,Yes,3,No,1996,No,Second hand,12.25,4.9,14.7,No;
24068,Israel,Singapore,M-2221,fire-control radar,Sensors,1992,No,3,Yes,1996,Yes,New,4.75,4.75,14.25,No;
24068,Israel,Singapore,M-2221,fire-control radar,Sensors,1992,No,3,Yes,1997,Yes,New,4.75,4.75,14.25,No;
24067,Israel,Singapore,EL/M-2228,air-search radar,Sensors,1993,Yes,3,No,1996,No,New,4.75,4.75,14.25,No;
24067,Israel,Singapore,EL/M-2228,air-search radar,Sensors,1993,Yes,3,No,1997,No,New,4.75,4.75,14.25,No;
24067,Israel,Singapore,EL/M-2228,air-search radar,Sensors,1993,Yes,6,No,1998,No,New,4.75,4.75,28.5,No;
24359,Israel,United States,Popeye,air-to-surface missile,Missiles,1996,No,25,Yes,1997,Yes,New,0.9,0.9,22.5,No;
24359,Israel,United States,Popeye,air-to-surface missile,Missiles,1996,No,25,Yes,1998,Yes,New,0.9,0.9,22.5,No;
24397,Israel,United States,Astra-SPX,light transport aircraft,Aircraft,1996,No,2,No,1998,No,New,9,9,18,No;
24482,Israel,Brazil,K-6 120mm,mortar,Artillery,1994,Yes,8,No,1995,No,New,0.25,0.25,2,No;
24490,Israel,Estonia,MAPATS,anti-tank missile,Missiles,1993,No,100,Yes,1996,No,New,0.01,0.01,1,No;
24564,Israel,Chile,Reshef,missile boat,Ships,1996,No,1,No,1997,No,Second hand,70,28,28,No;
24568,Israel,Chile,Gabriel-2,anti-ship missile,Missiles,1996,Yes,10,No,1997,No,New,0.4,0.4,4,No;
24855,Israel,South Korea,Popeye,air-to-surface missile,Missiles,1997,Yes,100,Yes,2002,Yes,New,0.9,0.9,90,No;
25431,Israel,South Korea,Harpy,loitering munition,Missiles,1997,No,22,Yes,1998,Yes,New,0.4,0.4,8.8,No;
25431,Israel,South Korea,Harpy,loitering munition,Missiles,1997,No,30,Yes,1999,Yes,New,0.4,0.4,12,No;
25431,Israel,South Korea,Harpy,loitering munition,Missiles,1997,No,48,No,2000,No,New,0.4,0.4,19.2,No;
25508,Israel,Slovenia,K-6 120mm,mortar,Artillery,1995,Yes,56,No,1996,No,New,0.25,0.25,14,No;
25723,Israel,Uruguay,TI-67S,tank,Armoured vehicles,1997,Yes,15,No,1997,No,Second hand,2.25,0.9,13.5,No;
25727,Israel,Singapore,Python-4,short-range air-to-air missile,Missiles,1997,Yes,10,Yes,1997,Yes,New,0.17,0.17,1.7,No;
25727,Israel,Singapore,Python-4,short-range air-to-air missile,Missiles,1997,Yes,50,Yes,1998,Yes,New,0.17,0.17,8.5,No;
25727,Israel,Singapore,Python-4,short-range air-to-air missile,Missiles,1997,Yes,100,Yes,1999,Yes,New,0.17,0.17,17,No;
25727,Israel,Singapore,Python-4,short-range air-to-air missile,Missiles,1997,Yes,100,Yes,2000,Yes,New,0.17,0.17,17,No;
25727,Israel,Singapore,Python-4,short-range air-to-air missile,Missiles,1997,Yes,100,Yes,2001,Yes,New,0.17,0.17,17,No;
25727,Israel,Singapore,Python-4,short-range air-to-air missile,Missiles,1997,Yes,100,Yes,2002,Yes,New,0.17,0.17,17,No;
25727,Israel,Singapore,Python-4,short-range air-to-air missile,Missiles,1997,Yes,100,Yes,2003,Yes,New,0.17,0.17,17,No;
25727,Israel,Singapore,Python-4,short-range air-to-air missile,Missiles,1997,Yes,40,Yes,2004,Yes,New,0.17,0.17,6.8,No;
27244,Israel,Turkiye,Harpy,loitering munition,Missiles,1999,No,24,Yes,2001,Yes,New,0.4,0.4,9.6,No;
27244,Israel,Turkiye,Harpy,loitering munition,Missiles,1999,No,30,Yes,2002,No,New,0.4,0.4,12,No;
27244,Israel,Turkiye,Harpy,loitering munition,Missiles,1999,No,30,Yes,2003,Yes,New,0.4,0.4,12,No;
27244,Israel,Turkiye,Harpy,loitering munition,Missiles,1999,No,24,Yes,2004,No,New,0.4,0.4,9.6,No;
27340,Israel,India,Astra-SPX SIGINT,signals intelligence aircraft,Aircraft,1997,No,3,Yes,1997,Yes,New,12.5,12.5,37.5,No;
27340,Israel,India,Astra-SPX SIGINT,signals intelligence aircraft,Aircraft,1997,No,4,Yes,1998,Yes,New,12.5,12.5,50,No;
27726,Israel,Brazil,Python-3,short-range air-to-air missile,Missiles,1996,Yes,100,Yes,1998,Yes,New,0.11,0.11,11,No;
27726,Israel,Brazil,Python-3,short-range air-to-air missile,Missiles,1996,Yes,100,Yes,1999,Yes,New,0.11,0.11,11,No;
27726,Israel,Brazil,Python-3,short-range air-to-air missile,Missiles,1996,Yes,100,Yes,2000,No,New,0.11,0.11,11,No;
27726,Israel,Brazil,Python-3,short-range air-to-air missile,Missiles,1996,Yes,100,Yes,2001,Yes,New,0.11,0.11,11,No;
27958,Israel,Ecuador,Python-4,short-range air-to-air missile,Missiles,1999,Yes,15,Yes,1999,Yes,New,0.17,0.17,2.55,No;
27958,Israel,Ecuador,Python-4,short-range air-to-air missile,Missiles,1999,Yes,20,Yes,2000,Yes,New,0.17,0.17,3.4,No;
27958,Israel,Ecuador,Python-4,short-range air-to-air missile,Missiles,1999,Yes,15,Yes,2001,Yes,New,0.17,0.17,2.55,No;
28147,Israel,Ecuador,Kfir C-7,FGA aircraft,Aircraft,1999,No,2,No,1999,No,Second hand but modernized,18.5,12.21,24.42,No;
28171,Israel,Cameroon,Model-839 155mm,towed gun,Artillery,1996,Yes,4,No,1997,No,New,1,1,4,No;
28171,Israel,Cameroon,Model-839 155mm,towed gun,Artillery,1996,Yes,4,No,1998,No,New,1,1,4,No;
28171,Israel,Cameroon,Model-839 155mm,towed gun,Artillery,1996,Yes,4,No,1999,No,New,1,1,4,No;
28267,Israel,Romania,Spike-ER,anti-tank missile,Missiles,1998,Yes,30,Yes,1999,Yes,New,0.06,0.06,1.8,No;
28267,Israel,Romania,Spike-ER,anti-tank missile,Missiles,1998,Yes,150,Yes,2000,Yes,New,0.06,0.06,9,No;
28267,Israel,Romania,Spike-ER,anti-tank missile,Missiles,1998,Yes,180,Yes,2001,Yes,New,0.06,0.06,10.8,No;
28267,Israel,Romania,Spike-ER,anti-tank missile,Missiles,1998,Yes,180,Yes,2002,Yes,New,0.06,0.06,10.8,No;
28267,Israel,Romania,Spike-ER,anti-tank missile,Missiles,1998,Yes,180,Yes,2003,Yes,New,0.06,0.06,10.8,No;
28267,Israel,Romania,Spike-ER,anti-tank missile,Missiles,1998,Yes,180,Yes,2004,Yes,New,0.06,0.06,10.8,No;
28267,Israel,Romania,Spike-ER,anti-tank missile,Missiles,1998,Yes,100,Yes,2005,Yes,New,0.06,0.06,6,No;
28427,Israel,India,Harpy,loitering munition,Missiles,1997,No,20,Yes,1999,Yes,New,0.4,0.4,8,No;
28427,Israel,India,Harpy,loitering munition,Missiles,1997,No,20,Yes,2000,Yes,New,0.4,0.4,8,No;
28467,Israel,Venezuela,Barak-1,SAM,Missiles,1999,No,20,Yes,2005,Yes,New,0.25,0.25,5,No;
28467,Israel,Venezuela,Barak-1,SAM,Missiles,1999,No,20,Yes,2006,No,New,0.25,0.25,5,No;
28801,Israel,India,Searcher,UAV,Aircraft,1999,Yes,32,Yes,2001,No,New,0.3,0.3,9.6,No;
28802,Israel,Singapore,Searcher,UAV,Aircraft,1993,Yes,20,Yes,1995,Yes,New,0.3,0.3,6,No;
28940,Israel,France,Hunter UAV,UAV,Aircraft,1995,Yes,6,Yes,1997,Yes,New,0.3,0.3,1.8,No;
29652,Israel,unknown recipient(s),Rhino,armoured personnel carrier,Armoured vehicles,1994,Yes,10,Yes,1995,No,New,0.14,0.14,1.4,No;
29832,Israel,India,EL/M-2075 Phalcon,airborne early-warning radar,Sensors,2004,No,1,No,2009,No,New,50,50,50,No;
29832,Israel,India,EL/M-2075 Phalcon,airborne early-warning radar,Sensors,2004,No,1,No,2010,No,New,50,50,50,No;
29832,Israel,India,EL/M-2075 Phalcon,airborne early-warning radar,Sensors,2004,No,1,No,2011,No,New,50,50,50,No;
29830,Israel,Finland,Ranger,UAV,Aircraft,1999,No,6,No,2001,No,New,0.2,0.2,1.2,No;
29958,Israel,Venezuela,M-2238 STAR,air-search radar,Sensors,1999,No,2,No,2002,No,New,12.5,12.5,25,No;
30272,Israel,India,EL/M-2080 Green Pine,air-search radar,Sensors,2001,No,2,No,2002,No,New,17.5,17.5,35,No;
30357,Israel,Sri Lanka,Reshef,missile boat,Ships,1999,Yes,2,No,2000,No,Second hand,70,28,56,No;
30411,Israel,India,Searcher,UAV,Aircraft,1996,Yes,12,Yes,1998,Yes,New,0.3,0.3,3.6,No;
30411,Israel,India,Searcher,UAV,Aircraft,1996,Yes,12,Yes,1999,Yes,New,0.3,0.3,3.6,No;
30411,Israel,India,Searcher,UAV,Aircraft,1996,Yes,12,Yes,2000,Yes,New,0.3,0.3,3.6,No;
30473,Israel,Finland,Spike-MR,anti-tank missile,Missiles,2000,No,250,Yes,2005,No,New,0.03,0.03,7.5,No;
30473,Israel,Finland,Spike-MR,anti-tank missile,Missiles,2000,No,250,Yes,2006,Yes,New,0.03,0.03,7.5,No;
30542,Israel,Australia,M-2022,maritime patrol aircraft radar,Sensors,1995,No,6,No,2002,No,New,2.5,2.5,15,No;
30542,Israel,Australia,M-2022,maritime patrol aircraft radar,Sensors,1995,No,5,Yes,2003,No,New,2.5,2.5,12.5,No;
30542,Israel,Australia,M-2022,maritime patrol aircraft radar,Sensors,1995,No,5,Yes,2004,No,New,2.5,2.5,12.5,No;
30542,Israel,Australia,M-2022,maritime patrol aircraft radar,Sensors,1995,No,2,Yes,2005,No,New,2.5,2.5,5,No;
30762,Israel,Turkiye,M-2032,combat aircraft radar,Sensors,1997,No,18,Yes,2001,No,New,2,2,36,No;
30762,Israel,Turkiye,M-2032,combat aircraft radar,Sensors,1997,No,18,Yes,2002,No,New,2,2,36,No;
30762,Israel,Turkiye,M-2032,combat aircraft radar,Sensors,1997,No,18,Yes,2003,No,New,2,2,36,No;
30723,Israel,Sri Lanka,Kfir C-2,FGA aircraft,Aircraft,2000,No,2,Yes,2000,No,Second hand,12.25,4.9,9.8,No;
30723,Israel,Sri Lanka,Kfir C-2,FGA aircraft,Aircraft,2000,No,2,No,2001,No,Second hand,12.25,4.9,9.8,No;
30807,Israel,Chile,M-2032,combat aircraft radar,Sensors,1990,No,3,Yes,1995,No,New,2,2,6,No;
30807,Israel,Chile,M-2032,combat aircraft radar,Sensors,1990,No,4,Yes,1996,No,New,2,2,8,No;
30807,Israel,Chile,M-2032,combat aircraft radar,Sensors,1990,No,3,Yes,1997,No,New,2,2,6,No;
30803,Israel,Germany,A-4M Skyhawk-2,FGA aircraft,Aircraft,2000,No,4,Yes,2001,No,Second hand but modernized,10,6.6,26.4,No;
30863,Israel,Chile,Spike-MR,anti-tank missile,Missiles,2003,No,250,Yes,2004,Yes,New,0.03,0.03,7.5,No;
30863,Israel,Chile,Spike-MR,anti-tank missile,Missiles,2003,No,250,Yes,2005,Yes,New,0.03,0.03,7.5,No;
30863,Israel,Chile,Spike-MR,anti-tank missile,Missiles,2003,No,250,Yes,2006,Yes,New,0.03,0.03,7.5,No;
30863,Israel,Chile,Spike-MR,anti-tank missile,Missiles,2003,No,250,Yes,2007,Yes,New,0.03,0.03,7.5,No;
30859,Israel,Turkiye,M-60T Sabra-2,tank,Armoured vehicles,2002,Yes,1,Yes,2005,No,New,3.2,3.2,3.2,Yes;
30859,Israel,Turkiye,M-60T Sabra-2,tank,Armoured vehicles,2002,Yes,2,Yes,2006,No,New,3.2,3.2,6.4,Yes;
30859,Israel,Turkiye,M-60T Sabra-2,tank,Armoured vehicles,2002,Yes,30,Yes,2007,No,New,3.2,3.2,96,Yes;
30859,Israel,Turkiye,M-60T Sabra-2,tank,Armoured vehicles,2002,Yes,30,Yes,2008,No,New,3.2,3.2,96,Yes;
30859,Israel,Turkiye,M-60T Sabra-2,tank,Armoured vehicles,2002,Yes,100,Yes,2009,No,New,3.2,3.2,320,Yes;
30859,Israel,Turkiye,M-60T Sabra-2,tank,Armoured vehicles,2002,Yes,7,Yes,2010,No,New,3.2,3.2,22.4,Yes;
30928,Israel,India,M-2032,combat aircraft radar,Sensors,1999,No,1,Yes,1999,No,New,2,2,2,No;
30928,Israel,India,M-2032,combat aircraft radar,Sensors,1999,No,1,Yes,2000,Yes,New,2,2,2,No;
30928,Israel,India,M-2032,combat aircraft radar,Sensors,1999,No,1,Yes,2001,Yes,New,2,2,2,No;
30928,Israel,India,M-2032,combat aircraft radar,Sensors,1999,No,1,Yes,2002,Yes,New,2,2,2,No;
30928,Israel,India,M-2032,combat aircraft radar,Sensors,1999,No,2,Yes,2003,Yes,New,2,2,4,No;
30928,Israel,India,M-2032,combat aircraft radar,Sensors,1999,No,2,Yes,2004,Yes,New,2,2,4,No;
30928,Israel,India,M-2032,combat aircraft radar,Sensors,1999,No,2,Yes,2005,Yes,New,2,2,4,No;
30995,Israel,Taiwan,Astra-SPX,light transport aircraft,Aircraft,1999,No,1,No,2000,No,New,9,9,9,No;
31165,Israel,Argentina,M-2022,maritime patrol aircraft radar,Sensors,1989,No,1,Yes,1995,Yes,New,2.5,2.5,2.5,No;
31165,Israel,Argentina,M-2022,maritime patrol aircraft radar,Sensors,1989,No,1,Yes,1997,Yes,New,2.5,2.5,2.5,No;
31165,Israel,Argentina,M-2022,maritime patrol aircraft radar,Sensors,1989,No,1,Yes,1999,Yes,New,2.5,2.5,2.5,No;
31165,Israel,Argentina,M-2022,maritime patrol aircraft radar,Sensors,1989,No,1,No,2000,No,New,2.5,2.5,2.5,No;
31165,Israel,Argentina,M-2022,maritime patrol aircraft radar,Sensors,1989,No,1,No,2002,No,New,2.5,2.5,2.5,No;
31430,Israel,Chile,Python-4,short-range air-to-air missile,Missiles,2001,Yes,40,Yes,2001,No,New,0.17,0.17,6.8,No;
31430,Israel,Chile,Python-4,short-range air-to-air missile,Missiles,2001,Yes,40,Yes,2002,No,New,0.17,0.17,6.8,No;
31799,Israel,United States,A-4M Skyhawk-2,FGA aircraft,Aircraft,2000,No,10,No,2001,No,Second hand,10,4,40,No;
31819,Israel,Chile,Derby,long-range air-to-air missile,Missiles,2001,Yes,30,Yes,2002,No,New,0.4,0.4,12,No;
31819,Israel,Chile,Derby,long-range air-to-air missile,Missiles,2001,Yes,30,Yes,2003,No,New,0.4,0.4,12,No;
31842,Israel,France,Eagle UAV,UAV,Aircraft,2001,No,3,Yes,2007,Yes,New,1.5,1.5,4.5,No;
31911,Israel,Sri Lanka,Gabriel-2,anti-ship missile,Missiles,1999,Yes,20,Yes,2000,Yes,New,0.4,0.4,8,No;
31910,Israel,Sri Lanka,Searcher,UAV,Aircraft,2000,Yes,2,Yes,2001,Yes,New,0.3,0.3,0.6,No;
31943,Israel,Thailand,M-2032,combat aircraft radar,Sensors,1997,Yes,1,No,1998,Yes,New,2,2,2,No;
32204,Israel,Chile,K-6 120mm,mortar,Artillery,1999,Yes,24,No,2000,No,New,0.25,0.25,6,No;
32205,Israel,India,M-58 160mm,mortar,Artillery,2000,Yes,7,No,2000,No,New,0.4,0.4,2.8,No;
32081,Israel,Philippines,Blue Horizon,UAV,Aircraft,2001,No,2,No,2001,No,New,0.15,0.15,0.3,No;
32095,Israel,Brazil,Derby,long-range air-to-air missile,Missiles,2006,Yes,50,Yes,2006,No,New,0.4,0.4,20,No;
32095,Israel,Brazil,Derby,long-range air-to-air missile,Missiles,2006,Yes,50,Yes,2007,Yes,New,0.4,0.4,20,No;
32095,Israel,Brazil,Derby,long-range air-to-air missile,Missiles,2006,Yes,50,Yes,2008,Yes,New,0.4,0.4,20,No;
32095,Israel,Brazil,Derby,long-range air-to-air missile,Missiles,2006,Yes,7,Yes,2009,No,New,0.4,0.4,2.8,No;
32095,Israel,Brazil,Derby,long-range air-to-air missile,Missiles,2006,Yes,43,Yes,2010,Yes,New,0.4,0.4,17.2,No;
32206,Israel,United States,Popeye,air-to-surface missile,Missiles,1998,Yes,42,Yes,2000,No,New,0.9,0.9,37.8,No;
32403,Israel,Sri Lanka,Kfir C-7,FGA aircraft,Aircraft,2000,No,4,No,2000,No,Second hand,18.5,7.4,29.6,No;
55701,Israel,Thailand,ATMOS-2000 155mm -,self-propelled gun,Artillery,2012,No,2,Yes,2014,Yes,New,1.17,1.17,2.34,No;
55701,Israel,Thailand,ATMOS-2000 155mm -,self-propelled gun,Artillery,2012,No,2,Yes,2015,No,New,1.17,1.17,2.34,No;
55701,Israel,Thailand,ATMOS-2000 155mm -,self-propelled gun,Artillery,2012,No,2,Yes,2016,Yes,New,1.17,1.17,2.34,No;
32850,Israel,Chile,Air refuel system,air refuel system,Other,1989,Yes,2,No,1996,No,New,10,10,20,No;
32870,Israel,Mexico,C-130E Hercules,transport aircraft,Aircraft,2001,Yes,2,Yes,2002,Yes,Second hand,24,9.6,19.2,No;
60782,Israel,Singapore,Condor-2 ISTAR,aircraft reconnaissance system,Sensors,2017,No,2,Yes,2018,Yes,New,1,1,2,No;
60782,Israel,Singapore,Condor-2 ISTAR,aircraft reconnaissance system,Sensors,2017,No,3,Yes,2019,Yes,New,1,1,3,No;
33187,Israel,United States,CARDOM 120mm,mortar,Artillery,2002,Yes,4,Yes,2002,No,New,0.25,0.25,1,No;
33187,Israel,United States,CARDOM 120mm,mortar,Artillery,2002,Yes,66,Yes,2004,No,New,0.25,0.25,16.5,No;
33187,Israel,United States,CARDOM 120mm,mortar,Artillery,2002,Yes,59,Yes,2005,No,New,0.25,0.25,14.75,No;
33187,Israel,United States,CARDOM 120mm,mortar,Artillery,2002,Yes,114,Yes,2006,No,New,0.25,0.25,28.5,No;
33187,Israel,United States,CARDOM 120mm,mortar,Artillery,2002,Yes,73,Yes,2007,No,New,0.25,0.25,18.25,No;
33187,Israel,United States,CARDOM 120mm,mortar,Artillery,2002,Yes,57,Yes,2009,No,New,0.25,0.25,14.25,No;
33187,Israel,United States,CARDOM 120mm,mortar,Artillery,2002,Yes,80,Yes,2010,No,New,0.25,0.25,20,No;
33244,Israel,Ecuador,Python-3,short-range air-to-air missile,Missiles,1995,Yes,60,Yes,1996,Yes,New,0.11,0.11,6.6,No;
33396,Israel,Brazil,Python-4,short-range air-to-air missile,Missiles,2002,Yes,20,No,2010,No,New,0.17,0.17,3.4,No;
33396,Israel,Brazil,Python-4,short-range air-to-air missile,Missiles,2002,Yes,40,Yes,2011,Yes,New,0.17,0.17,6.8,No;
33396,Israel,Brazil,Python-4,short-range air-to-air missile,Missiles,2002,Yes,40,Yes,2012,Yes,New,0.17,0.17,6.8,No;
33396,Israel,Brazil,Python-4,short-range air-to-air missile,Missiles,2002,Yes,40,Yes,2013,Yes,New,0.17,0.17,6.8,No;
33396,Israel,Brazil,Python-4,short-range air-to-air missile,Missiles,2002,Yes,40,Yes,2014,Yes,New,0.17,0.17,6.8,No;
33396,Israel,Brazil,Python-4,short-range air-to-air missile,Missiles,2002,Yes,20,Yes,2015,Yes,New,0.17,0.17,3.4,No;
33551,Israel,Mexico,E-2C,airborne early-warning aircraft,Aircraft,2002,No,3,No,2004,No,Second hand,73.65,29.46,88.38,No;
33780,Israel,India,Searcher,UAV,Aircraft,2002,No,8,Yes,2003,Yes,New,0.3,0.3,2.4,No;
33964,Israel,Singapore,M-2238 STAR,air-search radar,Sensors,1996,Yes,2,No,2000,No,New,12.5,12.5,25,No;
33964,Israel,Singapore,M-2238 STAR,air-search radar,Sensors,1996,Yes,2,No,2001,No,New,12.5,12.5,25,No;
34038,Israel,Sri Lanka,Kfir C-7,FGA aircraft,Aircraft,2004,Yes,1,No,2005,No,Second hand but modernized,18.5,12.21,12.21,No;
34053,Israel,United States,Kfir C-2,FGA aircraft,Aircraft,2002,No,2,No,2002,No,Second hand,12.25,4.9,9.8,No;
34053,Israel,United States,Kfir C-2,FGA aircraft,Aircraft,2002,No,2,Yes,2003,Yes,Second hand,12.25,4.9,9.8,No;
34053,Israel,United States,Kfir C-2,FGA aircraft,Aircraft,2002,No,2,Yes,2004,No,Second hand,12.25,4.9,9.8,No;
34279,Israel,Uganda,ATMOS-2000 155mm,self-propelled gun,Artillery,2003,No,3,No,2005,No,New,1.25,1.25,3.75,No;
34498,Israel,Uganda,Model-839 155mm,towed gun,Artillery,2002,Yes,18,No,2002,No,New,1,1,18,No;
34320,Israel,India,Python-4,short-range air-to-air missile,Missiles,2005,Yes,100,Yes,2007,Yes,New,0.17,0.17,17,No;
34419,Israel,Mexico,Aliya,missile boat,Ships,2003,No,2,No,2004,No,Second hand,77,30.8,61.6,No;
34578,Israel,Finland,Ranger,UAV,Aircraft,2003,No,6,Yes,2005,No,New,0.2,0.2,1.2,No;
34893,Israel,Mexico,S-65-2000,transport helicopter,Aircraft,2004,No,4,No,2005,No,Second hand,12,4.8,19.2,No;
35144,Israel,Chile,Python-4,short-range air-to-air missile,Missiles,2003,No,20,No,2006,No,New,0.17,0.17,3.4,No;
35144,Israel,Chile,Python-4,short-range air-to-air missile,Missiles,2003,No,40,Yes,2007,Yes,New,0.17,0.17,6.8,No;
35144,Israel,Chile,Python-4,short-range air-to-air missile,Missiles,2003,No,40,Yes,2008,Yes,New,0.17,0.17,6.8,No;
35144,Israel,Chile,Python-4,short-range air-to-air missile,Missiles,2003,No,40,Yes,2009,Yes,New,0.17,0.17,6.8,No;
35144,Israel,Chile,Python-4,short-range air-to-air missile,Missiles,2003,No,40,Yes,2010,Yes,New,0.17,0.17,6.8,No;
35144,Israel,Chile,Python-4,short-range air-to-air missile,Missiles,2003,No,20,Yes,2011,Yes,New,0.17,0.17,3.4,No;
35462,Israel,unknown recipient(s),Aerostar,UAV,Aircraft,2003,Yes,2,Yes,2003,Yes,New,0.1,0.1,0.2,No;
35461,Israel,Cote d'Ivoire,Aerostar,UAV,Aircraft,2003,Yes,2,No,2004,No,New,0.1,0.1,0.2,No;
35463,Israel,unknown recipient(s),Aerostar,UAV,Aircraft,2003,Yes,2,Yes,2003,Yes,New,0.1,0.1,0.2,No;
50217,Israel,Georgia,SPYDER-SR,SAM system,Air-defence systems,2007,No,1,Yes,2008,Yes,New,16,16,16,No;
64185,Israel,Singapore,Samson RCWS-30,infantry fighting vehicle turret,Other,2017,Yes,10,Yes,2019,No,New,0.8,0.8,8,No;
64185,Israel,Singapore,Samson RCWS-30,infantry fighting vehicle turret,Other,2017,Yes,30,Yes,2020,No,New,0.8,0.8,24,No;
64185,Israel,Singapore,Samson RCWS-30,infantry fighting vehicle turret,Other,2017,Yes,30,Yes,2021,No,New,0.8,0.8,24,No;
64185,Israel,Singapore,Samson RCWS-30,infantry fighting vehicle turret,Other,2017,Yes,30,Yes,2022,No,New,0.8,0.8,24,No;
64185,Israel,Singapore,Samson RCWS-30,infantry fighting vehicle turret,Other,2017,Yes,30,Yes,2023,Yes,New,0.8,0.8,24,No;
64185,Israel,Singapore,Samson RCWS-30,infantry fighting vehicle turret,Other,2017,Yes,20,Yes,2024,Yes,New,0.8,0.8,16,No;
58931,Israel,Philippines,SPYDER-MR,SAM system,Air-defence systems,2019,No,2,No,2022,No,New,45,45,90,No;
58931,Israel,Philippines,SPYDER-MR,SAM system,Air-defence systems,2019,No,1,,2024,,New,45,45,45,No;
37455,Israel,Spain,Litening,aircraft electro-optical system,Sensors,2000,No,2,Yes,2000,Yes,New,1,1,2,No;
37456,Israel,Italy,Litening,aircraft electro-optical system,Sensors,2000,No,4,Yes,2000,Yes,New,1,1,4,No;
37459,Israel,South Africa,Litening,aircraft electro-optical system,Sensors,2009,Yes,2,Yes,2010,No,New,1,1,2,No;
37459,Israel,South Africa,Litening,aircraft electro-optical system,Sensors,2009,Yes,3,Yes,2011,Yes,New,1,1,3,No;
37459,Israel,South Africa,Litening,aircraft electro-optical system,Sensors,2009,Yes,5,Yes,2012,Yes,New,1,1,5,No;
37466,Israel,Sweden,Litening,aircraft electro-optical system,Sensors,2002,Yes,3,Yes,2006,No,New,1,1,3,No;
37466,Israel,Sweden,Litening,aircraft electro-optical system,Sensors,2002,Yes,2,Yes,2007,Yes,New,1,1,2,No;
37466,Israel,Sweden,Litening,aircraft electro-optical system,Sensors,2002,Yes,2,Yes,2008,Yes,New,1,1,2,No;
37466,Israel,Sweden,Litening,aircraft electro-optical system,Sensors,2002,Yes,7,No,2009,No,New,1,1,7,No;
37470,Israel,Spain,Litening,aircraft electro-optical system,Sensors,2001,Yes,12,Yes,2003,Yes,New,1,1,12,No;
37470,Israel,Spain,Litening,aircraft electro-optical system,Sensors,2001,Yes,13,Yes,2004,Yes,New,1,1,13,No;
